timestamp,symbol,close,high,low,trade_count,open,volume,vwap
2018-02-09 05:00:00+00:00,TSLA,310.42,320.9845,294.76,151429,319.93,12934621,306.405416
2018-02-12 05:00:00+00:00,TSLA,315.73,318.08,306.25,71755,316.13,6228272,312.221691
2018-02-13 05:00:00+00:00,TSLA,323.66,324.19,312.5105,54939,315.0,4560231,320.252911
2018-02-14 05:00:00+00:00,TSLA,322.31,326.17,318.52,49328,320.84,3950743,323.235003
2018-02-15 05:00:00+00:00,TSLA,334.065,334.12,322.4,62633,324.37,5912917,329.237385
2018-02-16 05:00:00+00:00,TSLA,335.49,343.12,331.64,58560,332.5,5644557,337.966734
2018-02-20 05:00:00+00:00,TSLA,334.77,340.84,331.5,49008,334.47,4009475,336.793153
2018-02-21 05:00:00+00:00,TSLA,333.3,339.6929,333.17,38155,336.07,3219649,336.86432
2018-02-22 05:00:00+00:00,TSLA,346.17,347.44,334.7501,85668,335.53,6969808,344.053175
2018-02-23 05:00:00+00:00,TSLA,352.05,354.99,347.1,71271,347.83,5817387,352.148101
2018-02-26 05:00:00+00:00,TSLA,357.42,359.0,352.355,49265,353.5,4340015,356.996717
2018-02-27 05:00:00+00:00,TSLA,350.99,359.99,350.01,62877,356.25,4803519,354.312139
2018-02-28 05:00:00+00:00,TSLA,343.06,355.24,342.22,63609,352.57,6069661,346.940266
2018-03-01 05:00:00+00:00,TSLA,330.93,348.67,330.07,77547,345.01,6885601,336.315627
2018-03-02 05:00:00+00:00,TSLA,335.12,335.22,322.97,56835,326.98,5092930,329.448581
2018-03-05 05:00:00+00:00,TSLA,333.35,337.75,329.2929,45634,333.0,3823769,333.991157
2018-03-06 05:00:00+00:00,TSLA,328.2,336.37,327.03,48093,333.75,4285791,330.768217
2018-03-07 05:00:00+00:00,TSLA,332.3,332.5,321.74,55652,325.44,5007297,325.906758
2018-03-08 05:00:00+00:00,TSLA,329.1,333.3,326.274,42923,332.94,3566344,329.395238
2018-03-09 05:00:00+00:00,TSLA,327.17,328.49,322.37,60311,324.49,5506864,326.068754
2018-03-12 04:00:00+00:00,TSLA,345.51,347.21,326.5,90711,328.9,8264035,340.900744
2018-03-13 04:00:00+00:00,TSLA,341.84,345.12,336.2635,62879,345.12,5965805,340.649461
2018-03-14 04:00:00+00:00,TSLA,326.63,339.81,323.93,90081,337.36,7967370,331.119511
2018-03-15 04:00:00+00:00,TSLA,325.6,332.85,321.1,67788,329.38,6564801,326.360014
2018-03-16 04:00:00+00:00,TSLA,321.35,327.4,319.07,60541,326.3,6122289,322.126579
2018-03-19 04:00:00+00:00,TSLA,313.56,320.75,309.67,86023,316.5,7484294,313.818304
2018-03-20 04:00:00+00:00,TSLA,310.55,316.25,308.76,54469,314.87,4764863,311.85923
2018-03-21 04:00:00+00:00,TSLA,316.53,322.44,310.19,65657,310.25,5961911,317.988661
2018-03-22 04:00:00+00:00,TSLA,309.1,318.82,308.18,56577,313.89,4939771,311.999383
2018-03-23 04:00:00+00:00,TSLA,301.54,311.61,300.45,81118,311.24,6660899,304.106992
2018-03-26 04:00:00+00:00,TSLA,304.18,307.59,291.36,111908,307.41,8382375,299.417267
2018-03-27 04:00:00+00:00,TSLA,279.18,304.27,277.18,170769,304.0,13872149,288.77017
2018-03-28 04:00:00+00:00,TSLA,257.78,268.68,252.1,245239,264.58,21008453,260.279699
2018-03-29 04:00:00+00:00,TSLA,266.13,270.9599,248.21,176527,256.38,15179542,259.104313
2018-04-02 04:00:00+00:00,TSLA,252.48,260.3318,244.5901,175216,256.0,16220880,251.713434
2018-04-03 04:00:00+00:00,TSLA,267.53,273.35,254.49,199520,269.0,18856084,264.375115
2018-04-04 04:00:00+00:00,TSLA,286.94,288.37,252.0,204273,252.99,19893446,274.165231
2018-04-05 04:00:00+00:00,TSLA,305.72,306.26,288.2,193014,289.34,19122620,298.519578
2018-04-06 04:00:00+00:00,TSLA,299.3,309.28,295.5,137693,300.89,13520296,301.624081
2018-04-09 04:00:00+00:00,TSLA,289.66,309.5,289.21,105086,300.37,10249756,299.750897
2018-04-10 04:00:00+00:00,TSLA,304.7,307.1,293.68,109950,298.97,11024269,302.603859
2018-04-11 04:00:00+00:00,TSLA,300.93,308.98,299.66,74460,300.11,7487945,304.190698
2018-04-12 04:00:00+00:00,TSLA,294.08,303.95,293.68,75565,302.01,7733769,297.231518
2018-04-13 04:00:00+00:00,TSLA,300.34,303.9499,295.98,73287,303.5,7332323,300.089326
2018-04-16 04:00:00+00:00,TSLA,291.21,299.66,289.01,72109,299.0,6341388,292.260272
2018-04-17 04:00:00+00:00,TSLA,287.69,292.17,282.51,79486,288.17,7000163,287.553467
2018-04-18 04:00:00+00:00,TSLA,293.35,300.24,288.16,68160,291.08,6557735,294.662684
2018-04-19 04:00:00+00:00,TSLA,300.08,301.01,288.55,64057,291.08,6143809,295.864311
2018-04-20 04:00:00+00:00,TSLA,290.24,299.98,289.75,58124,295.17,5627928,294.276965
2018-04-23 04:00:00+00:00,TSLA,283.37,291.62,282.33,54972,291.29,4894807,286.176234
2018-04-24 04:00:00+00:00,TSLA,283.46,287.09,278.46,57613,285.0,5685308,282.769217
2018-04-25 04:00:00+00:00,TSLA,280.69,285.16,277.25,49050,283.5,4013574,280.701591
2018-04-26 04:00:00+00:00,TSLA,285.48,285.79,276.5,49801,278.75,4356673,282.079947
2018-04-27 04:00:00+00:00,TSLA,294.075,294.47,283.83,52747,285.37,4364626,289.769694
2018-04-30 04:00:00+00:00,TSLA,293.9,298.73,292.5,51250,293.61,4228172,295.574894
2018-05-01 04:00:00+00:00,TSLA,299.92,300.82,293.22,49171,293.43,4625603,297.057144
2018-05-02 04:00:00+00:00,TSLA,301.15,306.85,297.7844,112660,298.68,8947275,301.187466
2018-05-03 04:00:00+00:00,TSLA,284.45,288.04,275.23,216697,278.8,17357129,280.919902
2018-05-04 04:00:00+00:00,TSLA,294.09,296.86,279.52,94052,283.0,8569416,289.321521
2018-05-07 04:00:00+00:00,TSLA,302.77,305.9588,295.17,90786,297.5,8688708,301.296945
2018-05-08 04:00:00+00:00,TSLA,301.97,307.75,299.0,65677,300.61,5930481,303.495976
2018-05-09 04:00:00+00:00,TSLA,306.85,307.01,300.05,59425,300.41,5727365,303.371668
2018-05-10 04:00:00+00:00,TSLA,305.02,312.99,304.1119,62853,307.54,5660561,308.121756
2018-05-11 04:00:00+00:00,TSLA,301.06,308.88,299.08,58630,307.42,4679732,302.164885
2018-05-14 04:00:00+00:00,TSLA,291.97,304.94,291.62,83930,303.32,7287349,297.624573
2018-05-15 04:00:00+00:00,TSLA,284.18,286.96,280.5,110680,285.0,9521915,283.453677
2018-05-16 04:00:00+00:00,TSLA,286.48,288.81,281.56,65621,284.0,5674019,284.946859
2018-05-17 04:00:00+00:00,TSLA,284.54,289.1873,283.97,50327,285.9,4420612,286.197398
2018-05-18 04:00:00+00:00,TSLA,276.82,284.65,274.0,93400,284.65,7311903,278.032793
2018-05-21 04:00:00+00:00,TSLA,284.49,291.49,281.3,97918,281.33,9182571,285.836139
2018-05-22 04:00:00+00:00,TSLA,275.01,288.0,273.422,107700,287.88,8946142,277.331536
2018-05-23 04:00:00+00:00,TSLA,279.07,279.9099,274.0,68534,277.76,5985551,276.619874
2018-05-24 04:00:00+00:00,TSLA,277.85,281.11,274.89,44542,278.4,4206798,277.888067
2018-05-25 04:00:00+00:00,TSLA,278.85,279.64,275.61,44253,277.63,3887626,277.784508
2018-05-29 04:00:00+00:00,TSLA,283.76,286.5,276.15,59931,279.0,5666640,282.320422
2018-05-30 04:00:00+00:00,TSLA,291.72,295.005,281.6,82575,283.35,7489686,289.335227
2018-05-31 04:00:00+00:00,TSLA,284.73,290.37,282.93,67783,287.5,5919721,285.999253
2018-06-01 04:00:00+00:00,TSLA,291.82,291.95,283.839,66454,285.86,5449477,289.291924
2018-06-04 04:00:00+00:00,TSLA,296.74,299.0,293.548,59863,294.34,4797810,296.8414
2018-06-05 04:00:00+00:00,TSLA,291.13,297.8,286.74,79004,297.79,5997822,290.619059
2018-06-06 04:00:00+00:00,TSLA,319.5,322.17,297.48,217238,300.52,18767844,311.330155
2018-06-07 04:00:00+00:00,TSLA,316.09,330.0,313.58,154331,316.15,14353840,321.993068
2018-06-08 04:00:00+00:00,TSLA,317.66,324.48,317.15,82436,319.0,8205202,320.00007
2018-06-11 04:00:00+00:00,TSLA,332.1,334.66,322.5,139730,322.51,13183773,329.897883
2018-06-12 04:00:00+00:00,TSLA,342.77,354.97,338.0,230677,345.0,22364778,345.769737
2018-06-13 04:00:00+00:00,TSLA,344.78,347.2,339.8,99105,345.67,9469804,344.394915
2018-06-14 04:00:00+00:00,TSLA,357.72,358.75,346.6,117727,347.83,10990819,353.933123
2018-06-15 04:00:00+00:00,TSLA,358.17,364.67,351.25,110090,354.53,10948474,358.814404
2018-06-18 04:00:00+00:00,TSLA,370.83,373.73,354.5,130809,355.2,12156526,366.218896
2018-06-19 04:00:00+00:00,TSLA,352.55,370.0,346.25,141784,365.16,12761903,355.169613
2018-06-20 04:00:00+00:00,TSLA,362.22,364.38,352.0,93241,358.49,8383856,358.326744
2018-06-21 04:00:00+00:00,TSLA,347.51,366.2139,346.27,97186,362.0,7970072,352.991916
2018-06-22 04:00:00+00:00,TSLA,333.63,352.25,332.0,120420,351.37,10266059,338.117411
2018-06-25 04:00:00+00:00,TSLA,333.01,338.47,327.5,89613,330.26,6931304,332.111956
2018-06-26 04:00:00+00:00,TSLA,342.0,343.55,325.799,82904,336.0,7452517,335.225761
2018-06-27 04:00:00+00:00,TSLA,344.5,350.79,339.5,90606,345.0,8333727,345.934875
2018-06-28 04:00:00+00:00,TSLA,349.93,357.02,346.11,92991,348.66,8400160,352.630438
2018-06-29 04:00:00+00:00,TSLA,342.95,353.86,342.41,69616,353.33,6492396,347.626308
2018-07-02 04:00:00+00:00,TSLA,335.07,364.78,329.85,195543,360.0,18764265,344.885519
2018-07-03 04:00:00+00:00,TSLA,310.86,332.49,309.69,145080,331.75,12282638,319.260064
2018-07-05 04:00:00+00:00,TSLA,309.16,314.39,296.22,198122,313.94,17476374,306.198403
2018-07-06 04:00:00+00:00,TSLA,308.9,312.07,302.0,92707,304.5,8865451,307.912327
2018-07-09 04:00:00+00:00,TSLA,318.51,318.52,308.0,89335,311.89,7597236,313.413816
2018-07-10 04:00:00+00:00,TSLA,322.47,327.6771,319.2,100119,324.57,9477814,323.113643
2018-07-11 04:00:00+00:00,TSLA,318.96,321.94,315.07,53221,315.8,4884076,318.46938
2018-07-12 04:00:00+00:00,TSLA,316.71,323.23,312.77,72916,321.45,5721166,316.233254
2018-07-13 04:00:00+00:00,TSLA,318.87,319.5849,309.25,60943,315.58,5875770,315.124992
2018-07-16 04:00:00+00:00,TSLA,310.1,315.16,306.25,83832,311.71,7818655,309.117212
2018-07-17 04:00:00+00:00,TSLA,322.69,324.74,308.5,88194,308.81,6996232,317.889783
2018-07-18 04:00:00+00:00,TSLA,323.85,325.5,316.25,58360,325.0,5624211,321.980033
2018-07-19 04:00:00+00:00,TSLA,320.23,323.54,314.01,61502,316.33,5923891,318.271608
2018-07-20 04:00:00+00:00,TSLA,313.58,323.24,311.7093,57243,321.23,5166547,315.997763
2018-07-23 04:00:00+00:00,TSLA,303.2,305.5,292.8601,137335,301.86,11000625,300.288843
2018-07-24 04:00:00+00:00,TSLA,297.43,307.7171,292.5452,110868,305.0,9605884,298.219809
2018-07-25 04:00:00+00:00,TSLA,308.74,309.62,294.5025,78937,296.74,7094570,302.809494
2018-07-26 04:00:00+00:00,TSLA,306.65,310.7,303.6411,53656,305.5,4634722,306.474243
2018-07-27 04:00:00+00:00,TSLA,297.18,307.6933,295.3404,71169,307.25,5703361,299.73127
2018-07-30 04:00:00+00:00,TSLA,290.17,296.1,286.13,89816,296.0,6864072,290.769709
2018-07-31 04:00:00+00:00,TSLA,298.14,298.32,289.07,60450,292.27,5083539,295.117641
2018-08-01 04:00:00+00:00,TSLA,300.84,303.0,293.0,122540,296.55,10129430,304.625549
2018-08-02 04:00:00+00:00,TSLA,349.54,349.99,323.16,263308,328.52,23229522,335.982253
2018-08-03 04:00:00+00:00,TSLA,348.17,355.0,342.53,173424,347.75,13656486,349.06804
2018-08-06 04:00:00+00:00,TSLA,341.99,354.98,341.82,94745,345.0,8564349,348.791044
2018-08-07 04:00:00+00:00,TSLA,379.57,387.46,339.1501,332458,343.84,30876809,364.240162
2018-08-08 04:00:00+00:00,TSLA,370.34,382.64,367.12,278774,368.84,24608013,374.104677
2018-08-09 04:00:00+00:00,TSLA,352.45,367.01,345.73,195136,365.55,17183938,355.494616
2018-08-10 04:00:00+00:00,TSLA,355.49,360.0,346.0,119931,353.78,11556348,353.663867
2018-08-13 04:00:00+00:00,TSLA,356.41,363.19,349.02,116537,360.41,10458916,356.647558
2018-08-14 04:00:00+00:00,TSLA,347.64,359.1995,347.1,77379,357.63,6986427,353.755363
2018-08-15 04:00:00+00:00,TSLA,338.69,344.49,332.14,115317,342.0,9101258,338.009329
2018-08-16 04:00:00+00:00,TSLA,335.45,342.28,333.82,73885,339.91,6064936,337.313248
2018-08-17 04:00:00+00:00,TSLA,305.5,326.77,303.53,223176,322.8,18958612,310.875154
2018-08-20 04:00:00+00:00,TSLA,308.44,308.5,288.2,210793,292.36,17402435,299.716171
2018-08-21 04:00:00+00:00,TSLA,321.9,324.79,309.0,139915,310.61,13172230,318.47396
2018-08-22 04:00:00+00:00,TSLA,321.64,323.88,314.67,61536,320.87,5945955,319.331937
2018-08-23 04:00:00+00:00,TSLA,320.1,327.32,318.1,51965,318.54,5151786,322.29665
2018-08-24 04:00:00+00:00,TSLA,322.82,323.85,319.4,43459,320.58,3602564,321.890699
2018-08-27 04:00:00+00:00,TSLA,319.27,322.435,308.81,134354,318.23,13083988,315.703605
2018-08-28 04:00:00+00:00,TSLA,311.86,318.88,311.19,80308,318.41,7655891,314.66938
2018-08-29 04:00:00+00:00,TSLA,305.01,311.85,303.69,82227,310.0,7447392,306.68317
2018-08-30 04:00:00+00:00,TSLA,303.15,304.6,297.72,90845,302.26,7216706,300.661294
2018-08-31 04:00:00+00:00,TSLA,301.66,305.3082,298.6,70243,302.0,5375104,300.845587
2018-09-04 04:00:00+00:00,TSLA,288.95,298.19,288.0,112777,297.0,8349219,292.470412
2018-09-05 04:00:00+00:00,TSLA,280.74,286.78,277.18,110285,285.08,7738121,281.095867
2018-09-06 04:00:00+00:00,TSLA,280.95,291.17,278.88,92478,284.66,7480760,283.996513
2018-09-07 04:00:00+00:00,TSLA,263.24,268.35,252.2548,260092,260.26,22507306,261.867945
2018-09-10 04:00:00+00:00,TSLA,285.5,286.03,271.0,156183,273.26,14290028,277.777319
2018-09-11 04:00:00+00:00,TSLA,279.44,282.0,273.55,106576,279.47,9169989,277.266116
2018-09-12 04:00:00+00:00,TSLA,290.54,292.5,278.6463,126711,281.21,10015427,287.717065
2018-09-13 04:00:00+00:00,TSLA,289.46,295.0,285.18,80973,288.2,6340336,289.571184
2018-09-14 04:00:00+00:00,TSLA,295.2,297.3256,286.52,90765,288.76,6766312,293.057182
2018-09-17 04:00:00+00:00,TSLA,294.84,300.87,288.13,80602,290.8,6887579,295.171356
2018-09-18 04:00:00+00:00,TSLA,284.96,302.64,275.5,192938,296.69,16547569,286.609453
2018-09-19 04:00:00+00:00,TSLA,299.02,300.0,280.5,101955,280.51,8294917,292.08567
2018-09-20 04:00:00+00:00,TSLA,298.33,305.98,293.33,88737,303.0,7349822,299.587658
2018-09-21 04:00:00+00:00,TSLA,299.1,300.58,295.37,57480,297.7,5052483,298.070917
2018-09-24 04:00:00+00:00,TSLA,299.68,302.9993,293.58,59342,298.48,4842961,298.504969
2018-09-25 04:00:00+00:00,TSLA,300.99,304.6,296.5,53557,300.0,4481729,299.687136
2018-09-26 04:00:00+00:00,TSLA,309.58,313.89,301.1093,96016,302.0,7843216,308.694223
2018-09-27 04:00:00+00:00,TSLA,307.52,314.96,306.91,119789,312.9,8509085,294.892868
2018-09-28 04:00:00+00:00,TSLA,264.77,278.0,260.555,387867,270.04,33668272,269.0747
2018-10-01 04:00:00+00:00,TSLA,310.7,311.44,301.05,241267,306.0,21778511,307.631102
2018-10-02 04:00:00+00:00,TSLA,301.02,316.84,299.15,132571,313.95,11743521,306.702948
2018-10-03 04:00:00+00:00,TSLA,294.8,304.6,291.57,88613,303.33,8006798,296.056896
2018-10-04 04:00:00+00:00,TSLA,281.83,294.0,277.67,130858,293.74,9814252,282.692545
2018-10-05 04:00:00+00:00,TSLA,261.95,274.88,260.0,235856,274.65,17948467,265.550492
2018-10-08 04:00:00+00:00,TSLA,250.56,267.7599,249.0,189022,264.52,13475457,255.247283
2018-10-09 04:00:00+00:00,TSLA,262.8,266.77,253.3,162453,255.14,12082011,261.476414
2018-10-10 04:00:00+00:00,TSLA,256.88,265.51,247.77,172341,264.61,12815278,255.210567
2018-10-11 04:00:00+00:00,TSLA,252.23,262.25,249.03,110944,257.53,8167973,253.630956
2018-10-12 04:00:00+00:00,TSLA,258.78,261.99,252.01,96403,260.86,7202404,256.989777
2018-10-15 04:00:00+00:00,TSLA,259.59,263.28,254.5367,72035,259.06,6199965,258.818583
2018-10-16 04:00:00+00:00,TSLA,276.59,277.375,262.24,117166,264.5,9528001,271.488928
2018-10-17 04:00:00+00:00,TSLA,271.78,282.7,265.8032,112253,282.43,8655542,272.379283
2018-10-18 04:00:00+00:00,TSLA,263.91,271.0,263.0,65626,269.29,5421184,266.261691
2018-10-19 04:00:00+00:00,TSLA,260.0,269.66,253.5,108935,267.39,9376489,259.759302
2018-10-22 04:00:00+00:00,TSLA,260.95,261.86,252.59,66101,260.68,5600361,257.885371
2018-10-23 04:00:00+00:00,TSLA,294.14,297.93,262.1,228209,263.87,19030554,282.873177
2018-10-24 04:00:00+00:00,TSLA,288.5,304.44,285.73,248810,301.05,20076887,298.830292
2018-10-25 04:00:00+00:00,TSLA,314.86,321.0,301.01,247722,317.5,20840750,311.182237
2018-10-26 04:00:00+00:00,TSLA,330.9,339.9,306.65,319694,308.25,27425520,324.824406
2018-10-29 04:00:00+00:00,TSLA,334.85,347.16,326.5,162820,336.99,14486039,338.717388
2018-10-30 04:00:00+00:00,TSLA,329.9,337.8999,322.26,100164,327.12,9126756,330.738039
2018-10-31 04:00:00+00:00,TSLA,337.32,342.0,329.1,86754,331.75,7624391,337.142559
2018-11-01 04:00:00+00:00,TSLA,344.28,347.84,334.725,86525,338.26,8001759,343.720109
2018-11-02 04:00:00+00:00,TSLA,346.41,349.2,340.91,77184,343.74,7851061,344.820059
2018-11-05 05:00:00+00:00,TSLA,341.4,343.955,330.14,81442,340.35,7831054,337.620177
2018-11-06 05:00:00+00:00,TSLA,341.06,348.8,336.09,70297,339.07,6762918,344.292972
2018-11-07 05:00:00+00:00,TSLA,348.16,351.18,340.8,76777,342.7,7464522,348.246593
2018-11-08 05:00:00+00:00,TSLA,351.4,357.5755,348.44,71296,348.9,7089438,352.689079
2018-11-09 05:00:00+00:00,TSLA,350.51,354.0,345.23,56047,348.77,5098846,349.725014
2018-11-12 05:00:00+00:00,TSLA,331.28,349.78,330.34,74515,348.37,6941549,338.911212
2018-11-13 05:00:00+00:00,TSLA,338.73,344.7,332.2,62006,333.16,5448597,339.829006
2018-11-14 05:00:00+00:00,TSLA,344.0,347.11,337.15,55994,343.33,5040296,342.048394
2018-11-15 05:00:00+00:00,TSLA,348.44,348.58,339.04,52151,342.21,4625719,344.417573
2018-11-16 05:00:00+00:00,TSLA,354.31,355.7,345.1201,76534,345.19,7291191,352.482233
2018-11-19 05:00:00+00:00,TSLA,353.47,366.75,352.88,102706,356.34,9725671,359.182242
2018-11-20 05:00:00+00:00,TSLA,347.49,349.8,333.55,91400,341.57,8005593,344.007997
2018-11-21 05:00:00+00:00,TSLA,338.19,353.1,337.3995,53693,351.38,4710308,341.979329
2018-11-23 05:00:00+00:00,TSLA,325.83,337.5,325.55,49602,334.0,4202642,329.776049
2018-11-26 05:00:00+00:00,TSLA,346.0,346.22,325.0,88916,325.0,7992191,338.656862
2018-11-27 05:00:00+00:00,TSLA,343.92,346.96,335.5,62724,340.05,6358300,341.949214
2018-11-28 05:00:00+00:00,TSLA,347.87,348.28,342.21,44521,345.99,4127578,345.675867
2018-11-29 05:00:00+00:00,TSLA,341.17,347.5,339.55,37509,347.0,3080836,342.758977
2018-11-30 05:00:00+00:00,TSLA,350.48,351.6,338.2648,61720,341.83,5647795,347.963799
2018-12-03 05:00:00+00:00,TSLA,358.49,366.0,352.0,91633,360.28,8306594,360.583686
2018-12-04 05:00:00+00:00,TSLA,359.7,368.68,352.0,91999,356.05,8462313,361.429353
2018-12-06 05:00:00+00:00,TSLA,363.06,367.38,350.76,89366,356.01,7842558,359.098892
2018-12-07 05:00:00+00:00,TSLA,357.965,379.49,357.65,128275,369.0,11539577,369.980133
2018-12-10 05:00:00+00:00,TSLA,365.15,365.98,353.12,73465,360.0,6621655,360.260808
2018-12-11 05:00:00+00:00,TSLA,366.76,372.1689,360.23,68590,369.91,6308769,367.208883
2018-12-12 05:00:00+00:00,TSLA,366.6,371.91,365.16,51191,369.42,5032621,368.214083
2018-12-13 05:00:00+00:00,TSLA,376.79,377.44,366.75,78728,370.02,7383054,372.608586
2018-12-14 05:00:00+00:00,TSLA,365.71,377.87,364.33,69792,375.17,6408230,371.680455
2018-12-17 05:00:00+00:00,TSLA,348.42,365.7,343.88,83587,362.0,7674008,355.468978
2018-12-18 05:00:00+00:00,TSLA,337.03,351.55,333.69,82159,350.54,7100014,343.020081
2018-12-19 05:00:00+00:00,TSLA,332.97,347.01,329.74,81948,337.5,8274181,338.468427
2018-12-20 05:00:00+00:00,TSLA,315.38,330.29,311.869,100230,327.05,9071858,320.004511
2018-12-21 05:00:00+00:00,TSLA,319.77,323.47,312.44,91672,317.64,8016812,318.35205
2018-12-24 05:00:00+00:00,TSLA,295.39,314.5,295.195,69377,313.5,5559913,301.262353
2018-12-26 05:00:00+00:00,TSLA,326.09,326.97,294.09,95284,300.01,8163173,308.551044
2018-12-27 05:00:00+00:00,TSLA,316.13,322.1717,301.5,98645,319.75,8575133,310.687724
2018-12-28 05:00:00+00:00,TSLA,333.87,336.24,318.41,104621,323.26,9939002,328.256367
2018-12-31 05:00:00+00:00,TSLA,332.8,339.21,325.26,68593,337.41,6302338,330.588276
2019-01-02 05:00:00+00:00,TSLA,310.12,315.13,298.8,144872,306.1,11658670,307.633118
2019-01-03 05:00:00+00:00,TSLA,300.36,309.4,297.38,81543,307.01,6965184,302.128166
2019-01-04 05:00:00+00:00,TSLA,317.69,318.0,302.73,84616,306.0,7419116,311.928202
2019-01-07 05:00:00+00:00,TSLA,334.96,336.74,317.7508,87649,321.6,7554476,330.768772
2019-01-08 05:00:00+00:00,TSLA,335.35,344.01,327.02,75879,341.5,7008516,335.445238
2019-01-09 05:00:00+00:00,TSLA,338.53,343.5025,331.47,60076,335.5,5432945,339.15284
2019-01-10 05:00:00+00:00,TSLA,344.97,345.39,331.79,68048,334.4,6056354,340.205232
2019-01-11 05:00:00+00:00,TSLA,347.26,348.41,338.77,56733,342.09,5039052,343.858889
2019-01-14 05:00:00+00:00,TSLA,334.4,342.5,334.0,58463,342.38,5247384,338.150231
2019-01-15 05:00:00+00:00,TSLA,344.43,348.8,334.5,70890,334.73,6056590,344.031922
2019-01-16 05:00:00+00:00,TSLA,346.05,352.0,343.5,52792,344.78,4731739,348.772216
2019-01-17 05:00:00+00:00,TSLA,347.31,351.5,344.15,41333,346.21,3676733,347.760296
2019-01-18 05:00:00+00:00,TSLA,302.26,327.1297,299.7301,285328,323.3,24153388,311.593035
2019-01-22 05:00:00+00:00,TSLA,298.92,308.0,295.5,134791,304.82,12066756,299.714903
2019-01-23 05:00:00+00:00,TSLA,287.59,294.5,281.69,153489,292.5,12541893,288.000079
2019-01-24 05:00:00+00:00,TSLA,291.51,293.68,279.2831,92157,283.03,8026155,287.97897
2019-01-25 05:00:00+00:00,TSLA,297.04,298.5195,289.55,83140,294.39,7258078,294.368044
2019-01-28 05:00:00+00:00,TSLA,296.38,297.46,287.75,74271,292.91,6423279,293.487285
2019-01-29 05:00:00+00:00,TSLA,297.46,298.5566,291.8,53971,295.27,4621692,295.610122
2019-01-30 05:00:00+00:00,TSLA,308.77,309.0,298.49,140201,300.45,11250519,303.070843
2019-01-31 05:00:00+00:00,TSLA,307.02,311.5636,294.0,141566,301.0,12569395,304.79492
2019-02-01 05:00:00+00:00,TSLA,312.21,316.1,303.5,83696,305.42,7283441,311.72901
2019-02-04 05:00:00+00:00,TSLA,312.89,315.3,301.88,80469,312.98,7352082,310.914418
2019-02-05 05:00:00+00:00,TSLA,321.35,322.44,312.2494,78405,312.49,6746765,319.366291
2019-02-06 05:00:00+00:00,TSLA,317.22,324.24,315.624,56122,319.59,5038556,319.315122
2019-02-07 05:00:00+00:00,TSLA,307.51,314.7,303.0,76033,313.65,6535311,308.504142
2019-02-08 05:00:00+00:00,TSLA,305.8,307.445,298.5,69922,306.83,5856212,302.895985
2019-02-11 05:00:00+00:00,TSLA,312.84,318.6,310.5,76788,311.78,7129713,314.605465
2019-02-12 05:00:00+00:00,TSLA,311.81,318.19,309.62,58001,316.35,5517570,314.297851
2019-02-13 05:00:00+00:00,TSLA,308.17,312.75,305.57,56321,312.64,5196702,308.390324
2019-02-14 05:00:00+00:00,TSLA,303.77,306.77,301.0,57500,303.38,5200832,304.046429
2019-02-15 05:00:00+00:00,TSLA,307.88,308.0,303.9,43055,304.5,3904947,306.637084
2019-02-19 05:00:00+00:00,TSLA,305.64,311.5442,305.47,46463,306.56,4168443,308.154213
2019-02-20 05:00:00+00:00,TSLA,302.56,306.3,299.0,86381,304.86,7142143,302.358703
2019-02-21 05:00:00+00:00,TSLA,291.23,303.2399,290.5,103731,302.0,8913382,296.262293
2019-02-22 05:00:00+00:00,TSLA,294.71,296.5,292.1,68991,294.49,5740558,294.222595
2019-02-25 05:00:00+00:00,TSLA,298.77,302.9044,297.0005,72643,297.91,6626522,299.17125
2019-02-26 05:00:00+00:00,TSLA,297.86,302.01,288.7701,95818,292.25,8582585,296.432326
2019-02-27 05:00:00+00:00,TSLA,314.74,316.295,300.55,117959,301.34,11183924,310.683281
2019-02-28 05:00:00+00:00,TSLA,319.88,320.0,310.81,113132,318.92,10520764,316.352383
2019-03-01 05:00:00+00:00,TSLA,294.79,307.13,291.9,263213,306.75,22911750,296.883052
2019-03-04 05:00:00+00:00,TSLA,285.36,299.0,282.78,205012,298.78,17099905,287.579886
2019-03-05 05:00:00+00:00,TSLA,276.54,284.0,270.1,221811,282.0,18764740,276.865522
2019-03-06 05:00:00+00:00,TSLA,276.24,281.5058,274.39,106303,276.48,10335485,277.2393
2019-03-07 05:00:00+00:00,TSLA,276.59,284.7,274.25,100223,278.84,9442686,279.418037
2019-03-08 05:00:00+00:00,TSLA,284.14,285.59,275.89,90782,276.28,8819725,280.648571
2019-03-11 04:00:00+00:00,TSLA,290.92,291.28,280.5,84667,283.52,7392313,287.305648
2019-03-12 04:00:00+00:00,TSLA,283.36,288.07,281.06,79613,286.35,7505337,283.822771
2019-03-13 04:00:00+00:00,TSLA,288.96,291.99,282.7,70251,283.9,6844719,287.92342
2019-03-14 04:00:00+00:00,TSLA,289.96,295.39,288.29,76870,292.45,7103781,291.468765
2019-03-15 04:00:00+00:00,TSLA,275.43,283.7244,274.4,160223,283.5,14802531,277.410037
2019-03-18 04:00:00+00:00,TSLA,269.49,278.05,267.3,116072,276.0,10287880,270.886905
2019-03-19 04:00:00+00:00,TSLA,267.47,273.3,263.46,114159,267.5,11818030,268.371685
2019-03-20 04:00:00+00:00,TSLA,273.6,274.97,266.3,71033,269.69,6913649,270.313218
